ProjectName,ProjectKey,Scenario,Status,PredictionModelName,InferenceMode,MetricNote,Total,TP,TN,FP,FN,Accuracy,Precision,Recall,F1Score,FalsePositiveRatio
App613,App613-718C3757,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App613,App613-718C3757,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,1,2,0,0.5,0.3333333333333333,1,0.5,0.6666666666666666
App614,App614-596D6436,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App614,App614-596D6436,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App614,App614-596D6436,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,2,1,0,0.75,0.5,1,0.6666666666666666,0.5
App615,App615-414E9115,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App615,App615-414E9115,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App615,App615-414E9115,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App616,App616-292FBDF4,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App616,App616-292FBDF4,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App616,App616-292FBDF4,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App617,App617-1110EAD3,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,1,2,1,0.25,0,0,0,1
App617,App617-1110EAD3,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App617,App617-1110EAD3,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App618,App618-78F217B2,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App618,App618-78F217B2,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App618,App618-78F217B2,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App619,App619-60D34491,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App619,App619-60D34491,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App619,App619-60D34491,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App62,App62-427DB70B,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,3,1,1,0.6,0,0,0,1
App62,App62-427DB70B,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,4,0,0,1,1,1,1,0
App62,App62-427DB70B,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,2,2,0,0.6,0.3333333333333333,1,0.5,0.6666666666666666
App620,App620-4E2D1FBB,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,3,1,1,0.6,0,0,0,1
App620,App620-4E2D1FBB,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,4,0,0,1,1,1,1,0
App620,App620-4E2D1FBB,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,4,0,1,0.8,0,0,0,0
App621,App621-360E4C9A,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App621,App621-360E4C9A,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App621,App621-360E4C9A,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App622,App622-1DEF7979,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App622,App622-1DEF7979,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App622,App622-1DEF7979,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App623,App623-05D0A658,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App623,App623-05D0A658,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App623,App623-05D0A658,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App624,App624-6DB1D337,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App624,App624-6DB1D337,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App624,App624-6DB1D337,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App625,App625-55930016,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App625,App625-55930016,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App625,App625-55930016,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,1,0,0.6666666666666666,0.5,1,0.6666666666666666,0.5
App626,App626-3D742CF5,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App626,App626-3D742CF5,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App626,App626-3D742CF5,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App627,App627-255559D4,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App627,App627-255559D4,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App627,App627-255559D4,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App628,App628-0D3686B3,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App628,App628-0D3686B3,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App628,App628-0D3686B3,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App629,App629-7517B392,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App629,App629-7517B392,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App629,App629-7517B392,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App63,App63-2A5EE3EA,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App63,App63-2A5EE3EA,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App63,App63-2A5EE3EA,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App630,App630-62718EBC,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,4,0,1,0.8,0,0,0,0
App630,App630-62718EBC,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,4,0,0,1,1,1,1,0
App630,App630-62718EBC,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,3,1,0,0.8,0.5,1,0.6666666666666666,0.5
App631,App631-4A52BB9B,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,0,2,1,0,0,0,0,1
App631,App631-4A52BB9B,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App631,App631-4A52BB9B,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,1,0,0.6666666666666666,0.5,1,0.6666666666666666,0.5
App632,App632-3233E87A,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App632,App632-3233E87A,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App632,App632-3233E87A,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App633,App633-1A151559,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App633,App633-1A151559,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App633,App633-1A151559,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App634,App634-01F64238,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,1,2,1,0.25,0,0,0,1
App634,App634-01F64238,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App634,App634-01F64238,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App635,App635-69D76F17,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,1,0,1,2,0.25,0.5,0.3333333333333333,0.4,0.5
App635,App635-69D76F17,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,3,1,0,0,1,1,1,1,0
App635,App635-69D76F17,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,2,1,0,1,0.75,1,0.6666666666666666,0.8,0
App636,App636-51B89BF6,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App636,App636-51B89BF6,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App636,App636-51B89BF6,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App637,App637-3999C8D5,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App637,App637-3999C8D5,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App637,App637-3999C8D5,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App638,App638-217AF5B4,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App638,App638-217AF5B4,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App638,App638-217AF5B4,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,1,2,0,0.5,0.3333333333333333,1,0.5,0.6666666666666666
App639,App639-095C2293,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App639,App639-095C2293,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App639,App639-095C2293,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App64,App64-124010C9,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,0,2,0.5,0,0,0,0
App64,App64-124010C9,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,2,2,0,0,1,1,1,1,0
App64,App64-124010C9,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,2,2,0,0,1,1,1,1,0
App640,App640-76B5FDBD,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App640,App640-76B5FDBD,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App640,App640-76B5FDBD,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App641,App641-5E972A9C,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App641,App641-5E972A9C,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App641,App641-5E972A9C,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,1,0,0.6666666666666666,0.5,1,0.6666666666666666,0.5
App642,App642-4678577B,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App642,App642-4678577B,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App642,App642-4678577B,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App643,App643-2E59845A,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,3,1,1,0.6,0,0,0,1
App643,App643-2E59845A,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,4,0,0,1,1,1,1,0
App643,App643-2E59845A,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,3,1,1,0.6,0,0,0,1
App644,App644-163AB139,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,0,2,1,0,0,0,0,1
App644,App644-163AB139,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App644,App644-163AB139,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App645,App645-7E1BDE18,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App645,App645-7E1BDE18,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App645,App645-7E1BDE18,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App646,App646-65FD0AF7,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App646,App646-65FD0AF7,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App646,App646-65FD0AF7,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,1,2,0,0.5,0.3333333333333333,1,0.5,0.6666666666666666
App647,App647-4DDE37D6,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App647,App647-4DDE37D6,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App647,App647-4DDE37D6,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App648,App648-35BF64B5,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App648,App648-35BF64B5,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App648,App648-35BF64B5,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App649,App649-1DA09194,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
